,frame,time_ms,time_us,rpm,vss,gear,ptank,map,bp,bp_cmd,tpedal,tplate,afm_v,afm_hz,afm,afm_c,airc,egr,iat,iat2,ect,ect2,pa,oil_press,cvt_temp,inj,inj_bank_2,duty,difp,difpcmd,fuelp,ign,cam,camcmd,excam,excamcmd,wg,wgcmd,vts,svs,purge,accl,bc_duty,af,af_bank_2,af_corr,wide_v,wide,afcmd,afcmd_bank_2,s_trim,l_trim,s_trim_bank_2,l_trim_bank_2,trim,fuel_status,fuel_status_bank_2,ethanol,k_level,k_retard,k_retard_1,k_retard_2,k_retard_3,k_retard_4,k_control,ign_limit,k_count,k_count_1,k_count_2,k_count_3,k_count_4,k_count_5,k_count_6,bat,cat_t,abs_lf,abs_rf,abs_lr,abs_rr,clutch_pos,brake_press,steer_ang,steer_trq,g_lat,g_long,g_z,yaw,eco,fuel_used,tc_v,tc_ecuslip,tc_r,tc_lf,tc_rf,tc_lr,tc_rr,tc_slip,tc_turn,tc_overslip,tc_out
1260,1260,9913,9913452,775,11.1847,4,0,-20.9,14.08,-20.0,0,1,1.05,0,2.86,110,17,0,116.6,95.0,179.6,163.4,14.21,1.26,32,0.88,0,0,767.25,783.28,18,0,33,33,-23,-23,8.2,8.0,Off,Off,0,Off,0,14.05,0,14.05,0,0,13.98,0,0,-1,0,0,-2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,1031.6,11.2966,11.2593,11.2717,11.2282,100,8.0,2,0,0.01,-0.185,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0
1261,1261,9941,9941467,775,11.1847,4,0,-20.9,14.07,-20.0,0,1,1.05,0,2.86,110,17,0,116.6,95.0,179.6,163.4,14.21,1.19,32,0.88,0,0,767.25,783.28,18,0,33,33,-23,-23,8.2,8.0,Off,Off,0,Off,0,14.05,0,14.05,0,0,13.99,0,0,-1,0,0,-2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,1031.3,11.2966,11.2593,11.2717,11.2282,100,8.0,2,0,0.01,-0.185,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0
1262,1262,9942,9942016,775,11.1847,4,0,-20.9,14.07,-20.0,0,1,1.05,0,2.86,110,17,0,116.6,95.0,179.6,163.4,14.21,1.19,32,0.88,0,0,767.25,783.28,18,0,33,33,-23,-23,8.2,8.0,Off,Off,0,Off,0,14.05,0,14.05,0,0,13.99,0,0,-1,0,0,-2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,1031.3,11.2966,11.2593,11.2717,11.2282,100,8.0,2,0,0.01,-0.185,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0
1263,1263,9943,9943023,775,11.1847,4,0,-20.9,14.07,-20.0,0,1,1.05,0,2.86,110,17,0,116.6,95.0,179.6,163.4,14.21,1.19,32,0.88,0,0,767.25,783.28,18,0,33,33,-23,-23,8.2,8.0,Off,Off,0,Off,0,14.05,0,14.05,0,0,13.99,0,0,-1,0,0,-2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,1031.3,11.2966,11.2593,11.2717,11.2282,100,8.0,1,0,0.01,-0.185,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0
1264,1264,9944,9944000,775,11.1847,4,0,-20.9,14.07,-20.0,0,1,1.05,0,2.86,110,17,0,116.6,95.0,179.6,163.4,14.21,1.19,32,0.88,0,0,767.25,783.28,18,0,33,33,-23,-23,8.2,8.0,Off,Off,0,Off,0,14.05,0,14.05,0,0,13.99,0,0,-1,0,0,-2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,1031.3,11.2966,11.2593,11.2717,11.2282,100,8.0,1,0,0.01,-0.185,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0
1265,1265,9945,9945007,775,11.1847,4,0,-20.9,14.07,-20.0,0,1,1.05,0,2.86,110,17,0,116.6,95.0,179.6,163.4,14.21,1.19,32,0.88,0,0,767.25,783.28,18,0,33,33,-23,-23,8.2,8.0,Off,Off,0,Off,0,14.05,0,14.05,0,0,13.99,0,0,-1,0,0,-2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,1031.3,11.135,11.0853,11.0356,11.0729,100,8.0,1,0,0.01,-0.185,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0
1266,1266,9946,9946014,775,11.1847,4,0,-20.9,14.07,-20.0,0,1,1.05,0,2.86,110,17,0,116.6,95.0,179.6,163.4,14.21,1.19,32,0.88,0,0,767.25,783.28,18,0,33,33,-23,-23,8.2,8.0,Off,Off,0,Off,0,14.05,0,14.05,0,0,13.99,0,0,-1,0,0,-2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,1031.3,11.135,11.0853,11.0356,11.0729,100,8.0,1,0,0.0,-0.18,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
1267,1267,9971,9971557,775,10.5633,4,0,-20.9,14.07,-20.0,0,1,1.04,0,2.86,110,17,0,116.6,95.0,179.6,163.4,14.21,1.19,32,0.9,0,0,767.25,783.28,18,0,33,33,-23,-23,8.2,8.0,Off,Off,0,Off,0,14.05,0,14.05,0,0,13.99,0,0,-1,0,0,-2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,1031.3,11.135,11.0853,11.0356,11.0729,100,8.0,1,0,0.0,-0.18,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
1268,1268,9995,9995849,775,10.5633,4,0,-20.9,14.06,-20.0,0,1,1.04,0,2.86,110,17,0,116.6,95.0,179.6,163.4,14.21,1.1,32,0.9,0,0,767.25,783.28,18,0,33,33,-23,-23,8.2,8.0,Off,Off,0,Off,0,14.05,0,14.05,0,0,13.99,0,0,-1,0,0,-2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,1031.3,11.135,11.0853,11.0356,11.0729,100,8.0,1,0,0.0,-0.18,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
1269,1269,9997,9997009,775,10.5633,4,0,-20.9,14.06,-20.0,0,1,1.04,0,2.86,110,17,0,116.6,95.0,179.6,163.4,14.21,1.1,32,0.9,0,0,767.25,783.28,18,0,33,33,-23,-23,8.2,8.0,Off,Off,0,Off,0,14.05,0,14.05,0,0,13.99,0,0,-1,0,0,-2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,1031.3,11.135,11.0853,11.0356,11.0729,99,8.0,1,0,0.0,-0.18,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
1270,1270,9998,9998016,775,10.5633,4,0,-20.9,14.06,-20.0,0,1,1.04,0,2.86,110,17,0,116.6,95.0,179.6,163.4,14.21,1.1,32,0.9,0,0,767.25,783.28,18,0,33,33,-23,-23,8.2,8.0,Off,Off,0,Off,0,14.05,0,14.05,0,0,13.99,0,0,-1,0,0,-2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,1031.3,11.135,11.0853,11.0356,11.0729,99,8.0,1,0,0.0,-0.18,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
1271,1271,9999,9999023,775,10.5633,4,0,-20.9,14.06,-20.0,0,1,1.04,0,2.86,110,17,0,116.6,95.0,179.6,163.4,14.21,1.1,32,0.9,0,0,767.25,783.28,18,0,33,33,-23,-23,8.2,8.0,Off,Off,0,Off,0,14.05,0,14.05,0,0,13.99,0,0,-1,0,0,-2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,1031.3,11.135,11.0853,11.0356,11.0729,99,8.0,1,0,0.0,-0.18,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
1272,1272,10000,10000000,775,10.5633,4,0,-20.9,14.06,-20.0,0,1,1.04,0,2.86,110,17,0,116.6,95.0,179.6,163.4,14.21,1.1,32,0.9,0,0,767.25,783.28,18,0,33,33,-23,-23,8.2,8.0,Off,Off,0,Off,0,14.05,0,14.05,0,0,13.99,0,0,-1,0,0,-2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,1031.3,10.8989,10.9175,10.8865,10.9113,99,8.0,1,0,0.0,-0.18,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
1273,1273,10001,10001007,775,10.5633,4,0,-20.9,14.06,-20.0,0,1,1.04,0,2.86,110,17,0,116.6,95.0,179.6,163.4,14.21,1.1,32,0.9,0,0,767.25,783.28,18,0,33,33,-23,-23,8.2,8.0,Off,Off,0,Off,0,14.05,0,14.05,0,0,13.99,0,0,-1,0,0,-2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,1031.3,10.8989,10.9175,10.8865,10.9113,99,8.0,1,0,0.01,-0.185,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
1274,1274,10033,10033477,775,10.5633,4,0,-20.5,14.06,-20.0,0,1,1.05,0,2.86,110,17,0,116.6,95.0,179.6,163.4,14.21,1.1,32,0.88,0,0,767.25,783.28,18,-1,33,33,-23,-23,8.2,8.0,Off,Off,0,Off,0,14.05,0,14.05,0,0,13.99,0,0,-1,0,0,-2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,1031.3,10.8989,10.9175,10.8865,10.9113,99,8.0,1,0,0.01,-0.185,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
1275,1275,10061,10061492,775,10.5633,4,0,-20.5,14.07,-19.9,0,1,1.05,0,2.86,110,17,0,116.6,95.0,179.6,163.4,14.21,1.1,32,0.88,0,0,760.0,783.28,18,-1,33,33,-23,-23,8.2,8.0,Off,Off,0,Off,0,14.05,0,14.05,0,0,13.99,0,0,-1,0,0,-2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,1031.2,10.8989,10.9175,10.8865,10.9113,99,8.0,1,0,0.01,-0.185,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
1276,1276,10062,10062011,775,10.5633,4,0,-20.5,14.07,-19.9,0,1,1.05,0,2.86,110,17,0,116.6,95.0,179.6,163.4,14.21,1.1,32,0.88,0,0,760.0,783.28,18,-1,33,33,-23,-23,8.2,8.0,Off,Off,0,Off,0,14.05,0,14.05,0,0,13.99,0,0,-1,0,0,-2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,1031.2,10.8989,10.9175,10.8865,10.9113,100,8.0,1,0,0.01,-0.185,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
1277,1277,10063,10063018,775,10.5633,4,0,-20.5,14.07,-19.9,0,1,1.05,0,2.86,110,17,0,116.6,95.0,179.6,163.4,14.21,1.1,32,0.88,0,0,760.0,783.28,18,-1,33,33,-23,-23,8.2,8.0,Off,Off,0,Off,0,14.05,0,14.05,0,0,13.99,0,0,-1,0,0,-2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,1031.2,10.8989,10.9175,10.8865,10.9113,100,8.0,1,0,0.01,-0.185,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
1278,1278,10064,10064025,775,10.5633,4,0,-20.5,14.07,-19.9,0,1,1.05,0,2.86,110,17,0,116.6,95.0,179.6,163.4,14.21,1.1,32,0.88,0,0,760.0,783.28,18,-1,33,33,-23,-23,8.2,8.0,Off,Off,0,Off,0,14.05,0,14.05,0,0,13.99,0,0,-1,0,0,-2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,1031.2,10.8989,10.9175,10.8865,10.9113,100,8.0,1,0,0.01,-0.185,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
1279,1279,10065,10065002,775,10.5633,4,0,-20.5,14.07,-19.9,0,1,1.05,0,2.86,110,17,0,116.6,95.0,179.6,163.4,14.21,1.1,32,0.88,0,0,760.0,783.28,18,-1,33,33,-23,-23,8.2,8.0,Off,Off,0,Off,0,14.05,0,14.05,0,0,13.99,0,0,-1,0,0,-2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,1031.2,10.7063,10.787,10.7187,10.7187,100,8.0,1,0,0.01,-0.185,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
1280,1280,10066,10066009,775,10.5633,4,0,-20.5,14.07,-19.9,0,1,1.05,0,2.86,110,17,0,116.6,95.0,179.6,163.4,14.21,1.1,32,0.88,0,0,760.0,783.28,18,-1,33,33,-23,-23,8.2,8.0,Off,Off,0,Off,0,14.05,0,14.05,0,0,13.99,0,0,-1,0,0,-2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,1031.2,10.7063,10.787,10.7187,10.7187,100,8.0,1,0,0.01,-0.19,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
1281,1281,10091,10091583,770,10.5633,4,0,-20.9,14.07,-19.9,0,1,1.04,0,2.86,111,17,0,116.6,95.0,179.6,163.4,14.21,1.1,32,0.88,0,0,760.0,783.28,18,0,33,33,-23,-23,8.2,8.0,Off,Off,0,Off,0,14.05,0,14.05,0,0,13.99,0,0,-1,0,0,-2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,1031.2,10.7063,10.787,10.7187,10.7187,100,8.0,1,0,0.01,-0.19,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
1282,1282,10115,10115722,770,10.5633,4,0,-20.9,14.05,-19.9,0,1,1.04,0,2.86,111,17,0,116.6,95.0,179.6,163.4,14.21,1.31,32,0.88,0,0,760.0,783.28,18,0,32,33,-22,-23,8.21,8.0,Off,Off,0,Off,0,14.05,0,14.05,0,0,13.99,0,0,-1,0,0,-2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,1031.2,10.7063,10.787,10.7187,10.7187,100,8.0,1,0,0.01,-0.19,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
1283,1283,10117,10117004,770,10.5633,4,0,-20.9,14.05,-19.9,0,1,1.04,0,2.86,111,17,0,116.6,95.0,179.6,163.4,14.21,1.31,32,0.88,0,0,760.0,783.28,18,0,32,33,-22,-23,8.21,8.0,Off,Off,0,Off,0,14.05,0,14.05,0,0,13.99,0,0,-1,0,0,-2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,1031.2,10.7063,10.787,10.7187,10.7187,99,8.0,1,0,0.01,-0.19,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
1284,1284,10118,10118011,770,10.5633,4,0,-20.9,14.05,-19.9,0,1,1.04,0,2.86,111,17,0,116.6,95.0,179.6,163.4,14.21,1.31,32,0.88,0,0,760.0,783.28,18,0,32,33,-22,-23,8.21,8.0,Off,Off,0,Off,0,14.05,0,14.05,0,0,13.99,0,0,-1,0,0,-2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,1031.2,10.7063,10.787,10.7187,10.7187,99,8.0,1,0,0.01,-0.19,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
1285,1285,10119,10119018,770,10.5633,4,0,-20.9,14.05,-19.9,0,1,1.04,0,2.86,111,17,0,116.6,95.0,179.6,163.4,14.21,1.31,32,0.88,0,0,760.0,783.28,18,0,32,33,-22,-23,8.21,8.0,Off,Off,0,Off,0,14.05,0,14.05,0,0,13.99,0,0,-1,0,0,-2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,1031.2,10.7063,10.787,10.7187,10.7187,99,8.0,1,0,0.01,-0.19,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
1286,1286,10120,10120025,770,10.5633,4,0,-20.9,14.05,-19.9,0,1,1.04,0,2.86,111,17,0,116.6,95.0,179.6,163.4,14.21,1.31,32,0.88,0,0,760.0,783.28,18,0,32,33,-22,-23,8.21,8.0,Off,Off,0,Off,0,14.05,0,14.05,0,0,13.99,0,0,-1,0,0,-2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,1031.2,10.5633,10.582,10.5385,10.5509,99,8.0,1,0,0.01,-0.19,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
1287,1287,10121,10121002,770,10.5633,4,0,-20.9,14.05,-19.9,0,1,1.04,0,2.86,111,17,0,116.6,95.0,179.6,163.4,14.21,1.31,32,0.88,0,0,760.0,783.28,18,0,32,33,-22,-23,8.21,8.0,Off,Off,0,Off,0,14.05,0,14.05,0,0,13.99,0,0,-1,0,0,-2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,1031.2,10.5633,10.582,10.5385,10.5509,99,8.0,1,0,0.01,-0.18,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
1288,1288,10141,10141510,770,9.942,4,0,-20.5,14.05,-19.9,0,1,1.05,0,2.86,111,17,0,116.6,95.0,179.6,163.4,14.21,1.31,32,0.9,0,0,760.0,783.28,18,-1,32,33,-22,-23,8.21,8.0,Off,Off,0,Off,0,14.05,0,14.05,0,0,13.99,0,0,-1,0,0,-2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,1031.2,10.5633,10.582,10.5385,10.5509,99,8.0,1,0,0.01,-0.18,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
1289,1289,10161,10161468,770,9.942,4,0,-20.5,14.07,-19.9,0,1,1.05,0,2.86,111,17,0,116.6,95.0,179.6,163.4,14.21,1.31,32,0.9,0,0,760.0,783.28,18,-1,33,33,-23,-23,8.2,8.0,Off,Off,0,Off,0,14.04,0,14.04,0,0,13.99,0,0,-1,0,0,-2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,1031.0,10.5633,10.582,10.5385,10.5509,99,8.0,1,0,0.01,-0.18,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
1290,1290,10164,10164001,770,9.942,4,0,-20.5,14.07,-19.9,0,1,1.05,0,2.86,111,17,0,116.6,95.0,179.6,163.4,14.21,1.31,32,0.9,0,0,760.0,783.28,18,-1,33,33,-23,-23,8.2,8.0,Off,Off,0,Off,0,14.04,0,14.04,0,0,13.99,0,0,-1,0,0,-2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,1031.0,10.5633,10.582,10.5385,10.5509,100,8.0,1,0,0.01,-0.18,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
1291,1291,10165,10165008,770,9.942,4,0,-20.5,14.07,-19.9,0,1,1.05,0,2.86,111,17,0,116.6,95.0,179.6,163.4,14.21,1.31,32,0.9,0,0,760.0,783.28,18,-1,33,33,-23,-23,8.2,8.0,Off,Off,0,Off,0,14.04,0,14.04,0,0,13.99,0,0,-1,0,0,-2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,1031.0,10.5633,10.582,10.5385,10.5509,100,8.0,0,0,0.01,-0.18,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
1292,1292,10166,10166015,770,9.942,4,0,-20.5,14.07,-19.9,0,1,1.05,0,2.86,111,17,0,116.6,95.0,179.6,163.4,14.21,1.31,32,0.9,0,0,760.0,783.28,18,-1,33,33,-23,-23,8.2,8.0,Off,Off,0,Off,0,14.04,0,14.04,0,0,13.99,0,0,-1,0,0,-2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,1031.0,10.5633,10.582,10.5385,10.5509,100,8.0,0,0,0.01,-0.18,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
1293,1293,10167,10167022,770,9.942,4,0,-20.5,14.07,-19.9,0,1,1.05,0,2.86,111,17,0,116.6,95.0,179.6,163.4,14.21,1.31,32,0.9,0,0,760.0,783.28,18,-1,33,33,-23,-23,8.2,8.0,Off,Off,0,Off,0,14.04,0,14.04,0,0,13.99,0,0,-1,0,0,-2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,1031.0,10.4577,10.5074,10.4577,10.4142,100,8.0,0,0,0.01,-0.18,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
1294,1294,10167,10167999,770,9.942,4,0,-20.5,14.07,-19.9,0,1,1.05,0,2.86,111,17,0,116.6,95.0,179.6,163.4,14.21,1.31,32,0.9,0,0,760.0,783.28,18,-1,33,33,-23,-23,8.2,8.0,Off,Off,0,Off,0,14.04,0,14.04,0,0,13.99,0,0,-1,0,0,-2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,1031.0,10.4577,10.5074,10.4577,10.4142,100,8.0,0,0,0.0,-0.165,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
1295,1295,10193,10193511,770,9.942,4,0,-20.5,14.07,-19.9,0,1,1.05,0,2.83,110,17,0,116.6,95.0,179.6,163.4,14.21,1.31,32,0.89,0,0,760.0,783.28,18,0,33,33,-23,-23,8.2,8.0,Off,Off,0,Off,0,14.04,0,14.04,0,0,13.99,0,0,-1,0,0,-2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,1031.0,10.4577,10.5074,10.4577,10.4142,100,8.0,0,0,0.0,-0.165,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
1296,1296,10223,10223480,770,9.942,4,0,-20.5,14.06,-19.9,0,1,1.05,0,2.83,110,17,0,116.6,95.0,179.6,163.4,14.21,1.1,32,0.89,0,0,760.0,783.28,18,0,33,33,-23,-23,8.2,8.0,Off,Off,0,Off,0,14.04,0,14.04,0,0,13.99,0,0,-1,0,0,-2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,1030.5,10.4577,10.5074,10.4577,10.4142,100,8.0,0,0,0.0,-0.165,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
1297,1297,10223,10223999,770,9.942,4,0,-20.5,14.06,-19.9,0,1,1.05,0,2.83,110,17,0,116.6,95.0,179.6,163.4,14.21,1.1,32,0.89,0,0,760.0,783.28,18,0,33,33,-23,-23,8.2,8.0,Off,Off,0,Off,0,14.04,0,14.04,0,0,13.99,0,0,-1,0,0,-2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,1030.5,10.4577,10.5074,10.4577,10.4142,99,8.0,0,0,0.0,-0.165,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
1298,1298,10225,10225006,770,9.942,4,0,-20.5,14.06,-19.9,0,1,1.05,0,2.83,110,17,0,116.6,95.0,179.6,163.4,14.21,1.1,32,0.89,0,0,760.0,783.28,18,0,33,33,-23,-23,8.2,8.0,Off,Off,0,Off,0,14.04,0,14.04,0,0,13.99,0,0,-1,0,0,-2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,1030.5,10.4577,10.5074,10.4577,10.4142,99,8.0,0,0,0.0,-0.165,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
1299,1299,10226,10226013,770,9.942,4,0,-20.5,14.06,-19.9,0,1,1.05,0,2.83,110,17,0,116.6,95.0,179.6,163.4,14.21,1.1,32,0.89,0,0,760.0,783.28,18,0,33,33,-23,-23,8.2,8.0,Off,Off,0,Off,0,14.04,0,14.04,0,0,13.99,0,0,-1,0,0,-2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,1030.5,10.4577,10.5074,10.4577,10.4142,99,8.0,0,0,0.0,-0.165,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
1300,1300,10227,10227020,770,9.942,4,0,-20.5,14.06,-19.9,0,1,1.05,0,2.83,110,17,0,116.6,95.0,179.6,163.4,14.21,1.1,32,0.89,0,0,760.0,783.28,18,0,33,33,-23,-23,8.2,8.0,Off,Off,0,Off,0,14.04,0,14.04,0,0,13.99,0,0,-1,0,0,-2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,1030.5,10.2651,10.3086,10.2775,10.2527,99,8.0,0,0,0.0,-0.165,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,1301,10227,10227996,770,9.942,4,0,-20.5,14.06,-19.9,0,1,1.05,0,2.83,110,17,0,116.6,95.0,179.6,163.4,14.21,1.1,32,0.89,0,0,760.0,783.28,18,0,33,33,-23,-23,8.2,8.0,Off,Off,0,Off,0,14.04,0,14.04,0,0,13.99,0,0,-1,0,0,-2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,1030.5,10.2651,10.3086,10.2775,10.2527,99,8.0,0,0,-0.01,-0.185,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
1302,1302,10249,10249481,769,9.942,4,0,-20.5,14.06,-19.9,0,1,1.04,0,2.83,110,17,0,116.6,95.0,179.6,163.4,14.21,1.1,32,0.88,0,0,760.0,783.28,18,-1,33,33,-23,-23,8.2,8.0,Off,Off,0,Off,0,14.04,0,14.04,0,0,13.99,0,0,-1,0,0,-2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,1030.5,10.2651,10.3086,10.2775,10.2527,99,8.0,0,0,-0.01,-0.185,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
1303,1303,10273,10273529,769,9.942,4,0,-20.5,14.06,-19.9,0,1,1.04,0,2.83,110,17,0,116.6,95.0,179.6,163.4,14.21,1.1,32,0.88,0,0,765.8,783.28,18,-1,32,33,-22,-23,8.2,8.0,Off,Off,0,Off,0,14.04,0,14.04,0,0,13.99,0,0,-1,0,0,-2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,1030.5,10.2651,10.3086,10.2775,10.2527,99,8.0,0,0,-0.01,-0.185,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
1304,1304,10274,10274017,769,9.942,4,0,-20.5,14.06,-19.9,0,1,1.04,0,2.83,110,17,0,116.6,95.0,179.6,163.4,14.21,1.1,32,0.88,0,0,765.8,783.28,18,-1,32,33,-22,-23,8.2,8.0,Off,Off,0,Off,0,14.04,0,14.04,0,0,13.99,0,0,-1,0,0,-2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,1030.5,10.2651,10.3086,10.2775,10.2527,99,8.0,0,0,-0.01,-0.185,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
1305,1305,10275,10275024,769,9.942,4,0,-20.5,14.06,-19.9,0,1,1.04,0,2.83,110,17,0,116.6,95.0,179.6,163.4,14.21,1.1,32,0.88,0,0,765.8,783.28,18,-1,32,33,-22,-23,8.2,8.0,Off,Off,0,Off,0,14.04,0,14.04,0,0,13.99,0,0,-1,0,0,-2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,1030.5,10.2651,10.3086,10.2775,10.2527,99,8.0,0,0,-0.01,-0.185,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,1306,10291,10291015,769,9.942,4,0,-20.5,14.06,-19.9,0,1,1.04,0,2.83,110,17,0,116.6,95.0,179.6,163.4,14.21,1.1,32,0.88,0,0,765.8,783.28,18,-1,32,33,-22,-23,8.2,8.0,Off,Off,0,Off,0,14.04,0,14.04,0,0,13.99,0,0,-1,0,0,-2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,1030.5,10.2651,10.3086,10.2775,10.2527,99,8.0,0,0,-0.01,-0.185,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
