frame,time_ms,time_us,rpm,vss,gear,ptank,map,bp,bp_cmd,tpedal,tplate,afm_v,afm_hz,afm,afm_c,airc,egr,iat,iat2,ect,ect2,pa,oil_press,cvt_temp,inj,inj_bank_2,duty,difp,difpcmd,fuelp,ign,cam,camcmd,excam,excamcmd,wg,wgcmd,vts,svs,purge,accl,bc_duty,af,af_bank_2,af_corr,wide_v,wide,afcmd,afcmd_bank_2,s_trim,l_trim,s_trim_bank_2,l_trim_bank_2,trim,fuel_status,fuel_status_bank_2,ethanol,k_level,k_retard,k_retard_1,k_retard_2,k_retard_3,k_retard_4,k_control,ign_limit,k_count,k_count_1,k_count_2,k_count_3,k_count_4,k_count_5,k_count_6,bat,cat_t,abs_lf,abs_rf,abs_lr,abs_rr,clutch_pos,brake_press,steer_ang,steer_trq,g_lat,g_long,g_z,yaw,eco,fuel_used,tc_v,tc_ecuslip,tc_r,tc_lf,tc_rf,tc_lr,tc_rr,tc_slip,tc_turn,tc_overslip,tc_out
108650,858404,858404357,3104,77.6716,6,0,-13.3,14.38,-13,13,13,2.13,0,21.13,204,33,0,104,93.2,183.2,165.2,14.07,5.13,32,0.9,0,2,2519.31,2520.97,30,27,28,28,19,18,7.95,8,On,Off,0,Off,0,14.36,0,14.36,0,0,14.7,0,1,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7,1225.3,78.3054,78.0817,77.7897,77.6716,0,0.47,4,0,0.07,-0.005,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0
108651,858405,858405364,3104,77.6716,6,0,-13.3,14.38,-13,13,13,2.13,0,21.13,204,33,0,104,93.2,183.2,165.2,14.07,5.13,32,0.9,0,2,2519.31,2520.97,30,27,28,28,19,18,7.95,8,On,Off,0,Off,0,14.36,0,14.36,0,0,14.7,0,1,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7,1225.3,78.3054,78.0817,77.7897,77.6716,0,0.47,4,0,0.07,-0.005,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0
108652,858406,858406341,3104,77.6716,6,0,-13.3,14.38,-13,13,13,2.13,0,21.13,204,33,0,104,93.2,183.2,165.2,14.07,5.13,32,0.9,0,2,2519.31,2520.97,30,27,28,28,19,18,7.95,8,On,Off,0,Off,0,14.36,0,14.36,0,0,14.7,0,1,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7,1225.3,78.2433,78.119,77.7586,77.6405,0,0.47,4,0,0.07,-0.005,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0
108653,858407,858407348,3104,77.6716,6,0,-13.3,14.38,-13,13,13,2.13,0,21.13,204,33,0,104,93.2,183.2,165.2,14.07,5.13,32,0.9,0,2,2519.31,2520.97,30,27,28,28,19,18,7.95,8,On,Off,0,Off,0,14.36,0,14.36,0,0,14.7,0,1,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7,1225.3,78.2433,78.119,77.7586,77.6405,0,0.47,4,0,0.07,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0
108654,858430,858430114,3104,77.6716,6,0,-13.4,14.38,-13,13,13,2.11,0,21.13,204,33,0,104,93.2,183.2,165.2,14.07,5.13,32,0.9,0,2,2519.31,2520.97,30,28,28,28,19,18,7.95,8,On,Off,0,Off,0,14.36,0,14.36,0,0,14.7,0,1,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7,1225.3,78.2433,78.119,77.7586,77.6405,0,0.47,4,0,0.07,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0
108655,858454,858454101,3104,77.6716,6,0,-13.4,14.37,-13.1,13,13,2.11,0,21.13,204,32,0,104,93.2,183.2,165.2,14.07,5.13,32,0.9,0,2,2519.31,2505.31,30,28,28,28,17,18,7.94,8,On,Off,0,Off,0,14.42,0,14.42,0,0,14.7,0,1,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7,1225.7,78.2433,78.119,77.7586,77.6405,0,0.47,4,0,0.07,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0
108656,858455,858455352,3104,77.6716,6,0,-13.4,14.37,-13.1,13,13,2.11,0,21.13,204,32,0,104,93.2,183.2,165.2,14.07,5.13,32,0.9,0,2,2519.31,2505.31,30,28,28,28,17,18,7.94,8,On,Off,0,Off,0,14.42,0,14.42,0,0,14.7,0,1,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7,1225.7,78.2433,78.119,77.7586,77.6405,0,0.47,4,0,0.07,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0
108657,858456,858456359,3104,77.6716,6,0,-13.4,14.37,-13.1,13,13,2.11,0,21.13,204,32,0,104,93.2,183.2,165.2,14.07,5.13,32,0.9,0,2,2519.31,2505.31,30,28,28,28,17,18,7.94,8,On,Off,0,Off,0,14.42,0,14.42,0,0,14.7,0,1,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7,1225.7,78.2433,78.119,77.7586,77.6405,0,0.47,4,0,0.07,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0
108658,858457,858457366,3104,77.6716,6,0,-13.4,14.37,-13.1,13,13,2.11,0,21.13,204,32,0,104,93.2,183.2,165.2,14.07,5.13,32,0.9,0,2,2519.31,2505.31,30,28,28,28,17,18,7.94,8,On,Off,0,Off,0,14.42,0,14.42,0,0,14.7,0,1,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7,1225.7,78.2433,78.119,77.7586,77.6405,0,0.47,4,0,0.07,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0
108659,858458,858458343,3104,77.6716,6,0,-13.4,14.37,-13.1,13,13,2.11,0,21.13,204,32,0,104,93.2,183.2,165.2,14.07,5.13,32,0.9,0,2,2519.31,2505.31,30,28,28,28,17,18,7.94,8,On,Off,0,Off,0,14.42,0,14.42,0,0,14.7,0,1,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7,1225.7,78.2433,78.0817,77.7275,77.5846,0,0.47,4,0,0.07,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0
108660,858459,858459350,3104,77.6716,6,0,-13.4,14.37,-13.1,13,13,2.11,0,21.13,204,32,0,104,93.2,183.2,165.2,14.07,5.13,32,0.9,0,2,2519.31,2505.31,30,28,28,28,17,18,7.94,8,On,Off,0,Off,0,14.42,0,14.42,0,0,14.7,0,1,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7,1225.7,78.2433,78.0817,77.7275,77.5846,0,0.47,4,0,0.07,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0
108661,858480,858480163,3104,77.6716,6,0,-13.4,14.37,-13.1,13,13,2.11,0,20.74,200,32,0,104,93.2,183.2,165.2,14.07,5.13,32,0.89,0,2,2519.31,2505.31,30,27,28,28,17,18,7.94,8,On,Off,0,Off,0,14.42,0,14.42,0,0,14.7,0,1,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7,1225.7,78.2433,78.0817,77.7275,77.5846,0,0.47,4,0,0.07,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0
108662,858502,858502136,3104,77.6716,6,0,-13.4,14.35,-13.1,13,13,2.11,0,20.74,200,33,0,104,93.2,183.2,165.2,14.07,4.66,32,0.89,0,2,2519.31,2493.2,30,27,28,28,18,17,7.94,8,On,Off,0,Off,0,14.44,0,14.44,0,0,14.7,0,1,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7,1226,78.2433,78.0817,77.7275,77.5846,0,0.47,4,0,0.07,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0
108663,858503,858503356,3104,77.6716,6,0,-13.4,14.35,-13.1,13,13,2.11,0,20.74,200,33,0,104,93.2,183.2,165.2,14.07,4.66,32,0.89,0,2,2519.31,2493.2,30,27,28,28,18,17,7.94,8,On,Off,0,Off,0,14.44,0,14.44,0,0,14.7,0,1,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7,1226,78.2433,78.0817,77.7275,77.5846,0,0.47,4,0,0.07,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0
108664,858504,858504364,3104,77.6716,6,0,-13.4,14.35,-13.1,13,13,2.11,0,20.74,200,33,0,104,93.2,183.2,165.2,14.07,4.66,32,0.89,0,2,2519.31,2493.2,30,27,28,28,18,17,7.94,8,On,Off,0,Off,0,14.44,0,14.44,0,0,14.7,0,1,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7,1226,78.2433,78.0817,77.7275,77.5846,0,0.47,4,0,0.07,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0
108665,858512,858512359,3104,77.6716,6,0,-13.4,14.35,-13.1,13,13,2.11,0,20.74,200,33,0,104,93.2,183.2,165.2,14.07,4.66,32,0.89,0,2,2519.31,2493.2,30,27,28,28,18,17,7.94,8,On,Off,0,Off,0,14.44,0,14.44,0,0,14.7,0,1,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7,1226,78.2433,78.0817,77.7275,77.5846,0,0.47,4,0,0.07,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0
108666,858513,858513366,3104,77.6716,6,0,-13.4,14.35,-13.1,13,13,2.11,0,20.74,200,33,0,104,93.2,183.2,165.2,14.07,4.66,32,0.89,0,2,2519.31,2493.2,30,27,28,28,18,17,7.94,8,On,Off,0,Off,0,14.44,0,14.44,0,0,14.7,0,1,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7,1226,78.206,77.9761,77.7275,77.5225,0,0.47,4,0,0.07,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0
108667,858514,858514343,3104,77.6716,6,0,-13.4,14.35,-13.1,13,13,2.11,0,20.74,200,33,0,104,93.2,183.2,165.2,14.07,4.66,32,0.89,0,2,2519.31,2493.2,30,27,28,28,18,17,7.94,8,On,Off,0,Off,0,14.44,0,14.44,0,0,14.7,0,1,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7,1226,78.206,77.9761,77.7275,77.5225,0,0.47,4,0,0.07,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0
108668,858540,858540222,3095,77.6716,6,0,-13.8,14.35,-13.1,13,13,2.13,0,20.74,201,33,0,104,93.2,183.2,165.2,14.07,4.66,32,0.91,0,2,2519.31,2493.2,30,27,28,28,18,17,7.94,8,On,Off,0,Off,0,14.44,0,14.44,0,0,14.7,0,1,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7,1226,78.206,77.9761,77.7275,77.5225,0,0.47,4,0,0.07,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0
108669,858562,858562652,3095,77.6716,6,0,-13.8,14.32,-12.2,14,13,2.13,0,20.74,201,33,0,104,93.2,183.2,165.2,14.07,5.32,32,0.91,0,2,2468.54,2484.57,30,27,28,28,16,18,7.95,8,On,Off,0,Off,0,14.47,0,14.47,0,0,14.7,0,1,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7,1226.5,78.206,77.9761,77.7275,77.5225,0,0.47,4,0,0.07,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0
108670,858563,858563354,3095,77.6716,6,0,-13.8,14.32,-12.2,14,13,2.13,0,20.74,201,33,0,104,93.2,183.2,165.2,14.07,5.32,32,0.91,0,2,2468.54,2484.57,30,27,28,28,16,18,7.95,8,On,Off,0,Off,0,14.47,0,14.47,0,0,14.7,0,1,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7,1226.5,78.206,77.9761,77.7275,77.5225,0,0.47,4,0,0.07,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0
108671,858564,858564361,3095,77.6716,6,0,-13.8,14.32,-12.2,14,13,2.13,0,20.74,201,33,0,104,93.2,183.2,165.2,14.07,5.32,32,0.91,0,2,2468.54,2484.57,30,27,28,28,16,18,7.95,8,On,Off,0,Off,0,14.47,0,14.47,0,0,14.7,0,1,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7,1226.5,78.206,77.9761,77.7275,77.5225,0,0.47,4,0,0.07,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0
108672,858565,858565368,3095,77.6716,6,0,-13.8,14.32,-12.2,14,13,2.13,0,20.74,201,33,0,104,93.2,183.2,165.2,14.07,5.32,32,0.91,0,2,2468.54,2484.57,30,27,28,28,16,18,7.95,8,On,Off,0,Off,0,14.47,0,14.47,0,0,14.7,0,1,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7,1226.5,78.206,77.9761,77.7275,77.5225,0,0.47,4,0,0.07,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0
108673,858566,858566345,3095,77.6716,6,0,-13.8,14.32,-12.2,14,13,2.13,0,20.74,201,33,0,104,93.2,183.2,165.2,14.07,5.32,32,0.91,0,2,2468.54,2484.57,30,27,28,28,16,18,7.95,8,On,Off,0,Off,0,14.47,0,14.47,0,0,14.7,0,1,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7,1226.5,77.9823,77.9201,77.7275,77.4355,0,0.47,4,0,0.07,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0
108674,858567,858567352,3095,77.6716,6,0,-13.8,14.32,-12.2,14,13,2.13,0,20.74,201,33,0,104,93.2,183.2,165.2,14.07,5.32,32,0.91,0,2,2468.54,2484.57,30,27,28,28,16,18,7.95,8,On,Off,0,Off,0,14.47,0,14.47,0,0,14.7,0,1,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7,1226.5,77.9823,77.9201,77.7275,77.4355,0,0.47,4,0,0.08,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0
108675,858590,858590118,3095,77.6716,6,0,-13.8,14.32,-12.2,14,13,2.11,0,20.91,202,33,0,104,93.2,183.2,165.2,14.07,5.32,32,0.92,0,2,2468.54,2484.57,30,27,28,28,16,18,7.95,8,On,Off,0,Off,0,14.47,0,14.47,0,0,14.7,0,1,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7,1226.5,77.9823,77.9201,77.7275,77.4355,0,0.47,4,0,0.08,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0
108676,858612,858612121,3095,77.6716,6,0,-13.8,14.28,-10.3,15,14,2.11,0,20.91,202,34,0,104,93.2,183.2,165.2,14.07,5.32,32,0.92,0,2,2468.54,2484.21,30,27,28,28,16,19,7.96,8,On,Off,0,Off,0,14.43,0,14.43,0,0,14.7,0,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7,1226.9,77.9823,77.9201,77.7275,77.4355,0,0.47,4,0,0.08,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0
108677,858613,858613342,3095,77.6716,6,0,-13.8,14.28,-10.3,15,14,2.11,0,20.91,202,34,0,104,93.2,183.2,165.2,14.07,5.32,32,0.92,0,2,2468.54,2484.21,30,27,28,28,16,19,7.96,8,On,Off,0,Off,0,14.43,0,14.43,0,0,14.7,0,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7,1226.9,77.9823,77.9201,77.7275,77.4355,0,0.47,4,0,0.08,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0
108678,858614,858614349,3095,77.6716,6,0,-13.8,14.28,-10.3,15,14,2.11,0,20.91,202,34,0,104,93.2,183.2,165.2,14.07,5.32,32,0.92,0,2,2468.54,2484.21,30,27,28,28,16,19,7.96,8,On,Off,0,Off,0,14.43,0,14.43,0,0,14.7,0,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7,1226.9,77.9823,77.9201,77.7275,77.4355,0,0.47,4,0,0.08,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0
108679,858615,858615356,3095,77.6716,6,0,-13.8,14.28,-10.3,15,14,2.11,0,20.91,202,34,0,104,93.2,183.2,165.2,14.07,5.32,32,0.92,0,2,2468.54,2484.21,30,27,28,28,16,19,7.96,8,On,Off,0,Off,0,14.43,0,14.43,0,0,14.7,0,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7,1226.9,77.9823,77.9201,77.7275,77.4355,0,0.47,4,0,0.08,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0
108680,858616,858616363,3095,77.6716,6,0,-13.8,14.28,-10.3,15,14,2.11,0,20.91,202,34,0,104,93.2,183.2,165.2,14.07,5.32,32,0.92,0,2,2468.54,2484.21,30,27,28,28,16,19,7.96,8,On,Off,0,Off,0,14.43,0,14.43,0,0,14.7,0,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7,1226.9,78.0506,77.9201,77.6716,77.3795,0,0.47,4,0,0.08,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0
108681,858623,858623352,3095,77.6716,6,0,-13.8,14.28,-10.3,15,14,2.11,0,20.91,202,34,0,104,93.2,183.2,165.2,14.07,5.32,32,0.92,0,2,2468.54,2484.21,30,27,28,28,16,19,7.96,8,On,Off,0,Off,0,14.43,0,14.43,0,0,14.7,0,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7,1226.9,78.0506,77.9201,77.6716,77.3795,0,0.47,4,0,0.09,0.005,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0
108682,858652,858652191,3095,77.0502,6,0,-12.7,14.28,-10.3,15,14,2.21,0,20.91,202,34,0,104,93.2,183.2,165.2,14.07,5.32,32,1.02,0,2,2468.54,2484.21,32,26,28,28,16,19,7.96,8,On,Off,0,Off,0,14.43,0,14.43,0,0,14.7,0,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7,1226.9,78.0506,77.9201,77.6716,77.3795,0,0.47,4,0,0.09,0.005,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0
108683,858680,858680206,3095,77.0502,6,0,-12.7,14.22,-7.2,17,15,2.21,0,20.91,202,37,0,104,93.2,183.2,165.2,14.07,5.38,32,1.02,0,2,2468.54,2527.14,32,26,28,28,17,20,7.96,8,On,Off,0,Off,0,14.38,0,14.38,0,0,14.7,0,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7,1227.4,78.0506,77.9201,77.6716,77.3795,0,0.47,4,0,0.09,0.005,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0
108684,858681,858681365,3095,77.0502,6,0,-12.7,14.22,-7.2,17,15,2.21,0,20.91,202,37,0,104,93.2,183.2,165.2,14.07,5.38,32,1.02,0,2,2468.54,2527.14,32,26,28,28,17,20,7.96,8,On,Off,0,Off,0,14.38,0,14.38,0,0,14.7,0,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7,1227.4,78.0506,77.9201,77.6716,77.3795,0,0.47,4,0,0.09,0.005,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0
108685,858682,858682342,3095,77.0502,6,0,-12.7,14.22,-7.2,17,15,2.21,0,20.91,202,37,0,104,93.2,183.2,165.2,14.07,5.38,32,1.02,0,2,2468.54,2527.14,32,26,28,28,17,20,7.96,8,On,Off,0,Off,0,14.38,0,14.38,0,0,14.7,0,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7,1227.4,78.0506,77.9201,77.6716,77.3795,0,0.47,4,0,0.09,0.005,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0
108686,858683,858683349,3095,77.0502,6,0,-12.7,14.22,-7.2,17,15,2.21,0,20.91,202,37,0,104,93.2,183.2,165.2,14.07,5.38,32,1.02,0,2,2468.54,2527.14,32,26,28,28,17,20,7.96,8,On,Off,0,Off,0,14.38,0,14.38,0,0,14.7,0,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7,1227.4,78.0506,77.9201,77.6716,77.3795,0,0.47,4,0,0.09,0.005,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0
108687,858684,858684356,3095,77.0502,6,0,-12.7,14.22,-7.2,17,15,2.21,0,20.91,202,37,0,104,93.2,183.2,165.2,14.07,5.38,32,1.02,0,2,2468.54,2527.14,32,26,28,28,17,20,7.96,8,On,Off,0,Off,0,14.38,0,14.38,0,0,14.7,0,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7,1227.4,78.0071,77.9201,77.6095,77.3795,0,0.47,4,0,0.09,0.005,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0
108688,858685,858685363,3095,77.0502,6,0,-12.7,14.22,-7.2,17,15,2.21,0,20.91,202,37,0,104,93.2,183.2,165.2,14.07,5.38,32,1.02,0,2,2468.54,2527.14,32,26,28,28,17,20,7.96,8,On,Off,0,Off,0,14.38,0,14.38,0,0,14.7,0,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7,1227.4,78.0071,77.9201,77.6095,77.3795,0,0.47,4,0,0.1,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0
108689,858709,858709533,3095,77.0502,6,0,-11.5,14.22,-7.2,17,15,2.3,0,23.27,225,37,0,104,93.2,183.2,165.2,14.07,5.38,32,1.1,0,2,2468.54,2527.14,36,26,28,28,17,20,7.96,8,On,Off,0,Off,0,14.38,0,14.38,0,0,14.7,0,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7,1227.4,78.0071,77.9201,77.6095,77.3795,0,0.47,4,0,0.1,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0
108690,858732,858732147,3095,77.0502,6,0,-11.5,14.19,-6.5,18,17,2.3,0,23.27,225,40,0,104,93.2,183.2,165.2,14.07,5.38,32,1.1,0,2,2528.01,2591.24,36,26,28,28,18,19,7.98,8,On,Off,0,Off,0,14.37,0,14.37,0,0,14.7,0,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7,1227.7,78.0071,77.9201,77.6095,77.3795,0,0.47,4,0,0.1,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0
108691,858733,858733337,3095,77.0502,6,0,-11.5,14.19,-6.5,18,17,2.3,0,23.27,225,40,0,104,93.2,183.2,165.2,14.07,5.38,32,1.1,0,2,2528.01,2591.24,36,26,28,28,18,19,7.98,8,On,Off,0,Off,0,14.37,0,14.37,0,0,14.7,0,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7,1227.7,78.0071,77.9201,77.6095,77.3795,0,0.47,4,0,0.1,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0
108692,858734,858734344,3095,77.0502,6,0,-11.5,14.19,-6.5,18,17,2.3,0,23.27,225,40,0,104,93.2,183.2,165.2,14.07,5.38,32,1.1,0,2,2528.01,2591.24,36,26,28,28,18,19,7.98,8,On,Off,0,Off,0,14.37,0,14.37,0,0,14.7,0,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7,1227.7,78.0071,77.9201,77.6095,77.3795,0,0.47,4,0,0.1,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0
108693,858735,858735351,3095,77.0502,6,0,-11.5,14.19,-6.5,18,17,2.3,0,23.27,225,40,0,104,93.2,183.2,165.2,14.07,5.38,32,1.1,0,2,2528.01,2591.24,36,26,28,28,18,19,7.98,8,On,Off,0,Off,0,14.37,0,14.37,0,0,14.7,0,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7,1227.7,78.0071,77.9201,77.6095,77.3795,0,0.47,4,0,0.1,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0
108694,858736,858736358,3095,77.0502,6,0,-11.5,14.19,-6.5,18,17,2.3,0,23.27,225,40,0,104,93.2,183.2,165.2,14.07,5.38,32,1.1,0,2,2528.01,2591.24,36,26,28,28,18,19,7.98,8,On,Off,0,Off,0,14.37,0,14.37,0,0,14.7,0,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7,1227.7,78.0196,77.8891,77.6095,77.3485,0,0.47,4,0,0.1,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0
108695,858744,858744354,3095,77.0502,6,0,-11.5,14.19,-6.5,18,17,2.3,0,23.27,225,40,0,104,93.2,183.2,165.2,14.07,5.38,32,1.1,0,2,2528.01,2591.24,36,26,28,28,18,19,7.98,8,On,Off,0,Off,0,14.37,0,14.37,0,0,14.7,0,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7,1227.7,78.0196,77.8891,77.6095,77.3485,0,0.47,4,0,0.09,0.01,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0
108696,858770,858770202,3094,77.6716,6,0,-9.8,14.19,-6.5,18,17,2.36,0,28.74,278,40,0,104,93.2,183.2,165.2,14.07,5.38,32,1.19,0,3,2528.01,2591.24,36,25,28,28,18,19,7.98,8,On,Off,0,Off,0,14.37,0,14.37,0,0,14.7,0,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6,1227.7,78.0196,77.8891,77.6095,77.3485,0,0.47,4,0,0.09,0.01,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0
108697,858802,858802154,3094,77.6716,6,0,-9.8,14.16,-6.4,18,18,2.36,0,28.74,278,44,0,104,93.2,183.2,165.2,14.07,4.63,32,1.19,0,3,2528.01,2673.19,36,25,28,28,17,17,7.98,8,On,Off,0,Off,0,14.36,0,14.36,0,0,14.7,0,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6,1228.3,78.0196,77.8891,77.6095,77.3485,0,0.47,4,0,0.09,0.01,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0
108698,858803,858803344,3094,77.6716,6,0,-9.8,14.16,-6.4,18,18,2.36,0,28.74,278,44,0,104,93.2,183.2,165.2,14.07,4.63,32,1.19,0,3,2528.01,2673.19,36,25,28,28,17,17,7.98,8,On,Off,0,Off,0,14.36,0,14.36,0,0,14.7,0,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6,1228.3,78.0196,77.8891,77.6095,77.3485,0,0.47,4,0,0.09,0.01,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0
